sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_000438,filipinas,438,"Mas, ¿qué importa? si mi alma que, atrada por el eco de tu voz de sirena tambien te rindiera mi homenage y contigo gozara aquellas horas de verdadera felicidad!............",mas que importa si mi alma que atrada por el eco de tu voz de sirena tambien te rindiera mi homenage y contigo gozara aquellas horas de verdadera felicidad,29,2,0,2,0.06896551724137931,positiva,alma; felicidad,
filipinas_000440,filipinas,440,"Manila Oct. 1909. 214 ""FILIPINAS"" MGA SALAMIN Gumagawa ng᷉ mg᷉a salaming may azogue ó pinilakan ang likod na napapalaminan.",manila oct 1909 214 filipinas mga salamin gumagawa ng mga salaming may azogue o pinilakan ang likod na napapalaminan,19,0,0,0,0.0,neutra,,
filipinas_000441,filipinas,441,Kahit anong laki at anomang hugis ang ibigin.,kahit anong laki at anomang hugis ang ibigin,8,0,0,0,0.0,neutra,,
filipinas_000442,filipinas,442,Nagagawang bago ang mg᷉a lumamg salamin.,nagagawang bago ang mga lumamg salamin,6,0,0,0,0.0,neutra,,
filipinas_000443,filipinas,443,"Magsadyâ kayó kins SQUIRES, BINGHAM CO.",magsadya kayo kins squires bingham co,6,0,0,0,0.0,neutra,,
filipinas_000444,filipinas,444,LIWASAN NI GOITI BLG. 4 STA.,liwasan ni goiti blg 4 sta,6,0,0,0,0.0,neutra,,
filipinas_000446,filipinas,446,"NIÑOS INFELICES Terminación de la página 212 nos impide corregir las malas propensiones de ue adolecen, y, lo que es más grave aún, nos induce á fomentarlas.",ninos infelices terminacion de la pagina 212 nos impide corregir las malas propensiones de ue adolecen y lo que es mas grave aun nos induce a fomentarlas,27,0,0,0,0.0,neutra,,
filipinas_000447,filipinas,447,"Hemos conobido nosotras á una señora, madre muy amorosa, según el decir general, á la cual, por ciertas razones particulares, tuvimos ocasión de tratar intimamente.",hemos conobido nosotras a una senora madre muy amorosa segun el decir general a la cual por ciertas razones particulares tuvimos ocasion de tratar intimamente,25,0,0,0,0.0,neutra,,
filipinas_000448,filipinas,448,"Tenía ella casi por toda servidumbre un morito, un zamboangueño de pocos años, más ó menos, de la edad de su niño menor.",tenia ella casi por toda servidumbre un morito un zamboangueno de pocos anos mas o menos de la edad de su nino menor,23,0,1,-1,-0.043478260869565216,negativa,,servidumbre
filipinas_000449,filipinas,449,"Pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos, convertido en el sofre-donleurs de la casa, pues ya hemos dicho algo de esto en nuestro otro articulo, y no queremos repetir, pero había un hecho que se sucedía casi periodicamente, y que nos desgarraba el alma más que los maltratos físicos.",pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos convertido en el sofre donleurs de la casa pues ya hemos dicho algo de esto en nuestro otro articulo y no queremos repetir pero habia un hecho que se sucedia casi periodicamente y que nos desgarraba el alma mas que los maltratos fisicos,57,1,1,0,0.0,neutra,alma,sufrimientos
filipinas_000450,filipinas,450,"Cada vez que el pobre muchacho, con los centayos que tal vez le daban sus mismos señores ó con los que él por cualquier medio se conseguía en la calle, compraba un juguete de ínfima clase, pero que para el pobre chiquillo representaba un goce infinito, un trompo, unas cuantas bolas, un muñeco, se lo quitaban indefectiblemente sus tiránicos amitos, quienes aunque poseían muchos y mucho más costosos inguetes, sentían siempre la codicia del ageno.",cada vez que el pobre muchacho con los centayos que tal vez le daban sus mismos senores o con los que el por cualquier medio se conseguia en la calle compraba un juguete de infima clase pero que para el pobre chiquillo representaba un goce infinito un trompo unas cuantas bolas un muneco se lo quitaban indefectiblemente sus tiranicos amitos quienes aunque poseian muchos y mucho mas costosos inguetes sentian siempre la codicia del ageno,75,0,2,-2,-0.02666666666666667,negativa,,pobre
filipinas_000451,filipinas,451,"Y !ay del morito sino cedía inmediatamente y sin quejarse á sus rapaces deseos! Por supuesto que de uno ú otro modo, á los pocos instantes no existía del juguete más recuerdo que la amarguísima expresión de tristeza en el semblante de su primitivo dueño.",y ay del morito sino cedia inmediatamente y sin quejarse a sus rapaces deseos por supuesto que de uno u otro modo a los pocos instantes no existia del juguete mas recuerdo que la amarguisima expresion de tristeza en el semblante de su primitivo dueno,45,0,1,-1,-0.022222222222222223,negativa,,tristeza
filipinas_000452,filipinas,452,"¡Cómo se sublevaban todos los sentimientos de equidad y de justicia que abriga nuestro corazon al presenciar este espectáculo, y, sobre todo al ver la indiferencia con que la madre, presenciaba el injusto despojo! Muchas veces, á riesgo de disgustarla, hemos improbado á los niños su conducta, tratando de hacerles comprender el derecho de propiedad, más sagrado mientras más infeliz es el poseedor del objeto codiciado.",como se sublevaban todos los sentimientos de equidad y de justicia que abriga nuestro corazon al presenciar este espectaculo y sobre todo al ver la indiferencia con que la madre presenciaba el injusto despojo muchas veces a riesgo de disgustarla hemos improbado a los ninos su conducta tratando de hacerles comprender el derecho de propiedad mas sagrado mientras mas infeliz es el poseedor del objeto codiciado,66,2,1,1,0.015151515151515152,positiva,justicia; sagrado,injusto
filipinas_000453,filipinas,453,"¡Empeño inútil!Nuestras palabras se perdían en el vacío, como si hubiéramos hablado Hiervase trece cucharadas de agua y mezclad á ella una cucharada de Harina Lacteada Nestle, sin necesidad de poner leche, es suficiente para una comida de un niño de 6 meses de edad. en un idioma completamente desconocido para ellos.",empeno inutil nuestras palabras se perdian en el vacio como si hubieramos hablado hiervase trece cucharadas de agua y mezclad a ella una cucharada de harina lacteada nestle sin necesidad de poner leche es suficiente para una comida de un nino de 6 meses de edad en un idioma completamente desconocido para ellos,53,0,0,0,0.0,neutra,,
filipinas_000454,filipinas,454,"Es que era el idioma de la Verdad, de la Justicia, de la Compasión y no conocían tal idioma esas cabecitas y esos corazones, porque nadie se había tomado el trabajo de enseñárselo! Entonces nos proponíamos á nosotras mismas la cuestion de si era más desgraciado el chico á quien despojaban de su único juguete ó aquellos que se lo arrebataban, porque no había quien les inculcara las más elementales nociones del Bien y de la Equidad.",es que era el idioma de la verdad de la justicia de la compasion y no conocian tal idioma esas cabecitas y esos corazones porque nadie se habia tomado el trabajo de ensenarselo entonces nos proponiamos a nosotras mismas la cuestion de si era mas desgraciado el chico a quien despojaban de su unico juguete o aquellos que se lo arrebataban porque no habia quien les inculcara las mas elementales nociones del bien y de la equidad,77,2,1,1,0.012987012987012988,positiva,bien; justicia,desgraciado
filipinas_000455,filipinas,455,"Ved ahora cómo describe el más genial y fino observador del alma de los niños, el profundo y tierno escritor Edmudo de Amicis, una escena análoga por la condición social de los actores; pero absolutamente distinta por los sentimientos de la noble madre del autor, ""Un dia.",ved ahora como describe el mas genial y fino observador del alma de los ninos el profundo y tierno escritor edmudo de amicis una escena analoga por la condicion social de los actores pero absolutamente distinta por los sentimientos de la noble madre del autor un dia,47,2,0,2,0.0425531914893617,positiva,alma; noble,
filipinas_000456,filipinas,456,"Francisquillo, el hijo de nuestra ""portera, me pegó una pedrada en la frente, ""con un canto que habia lanzado al aire sin ""atender á donde iba á pasar; eché sangre, ""chillé, acudió mi madre y un segundo después ""la portera, se abalanzó sobre el muchacho ""como una furia para molerle los huesos.",francisquillo el hijo de nuestra portera me pego una pedrada en la frente con un canto que habia lanzado al aire sin atender a donde iba a pasar eche sangre chille acudio mi madre y un segundo despues la portera se abalanzo sobre el muchacho como una furia para molerle los huesos,52,0,1,-1,-0.019230769230769232,negativa,,furia
filipinas_000457,filipinas,457,"Él, escu- ""rriéndose veloz como una golondrina, aterrado, ""vino hácia nosotros, y mi madre le detuvo. ""y, cuando yo esperaba que me vengase, le puso ""la mano sobre la cabeza, le abrazó para defen- ""derlo, diciéndole á la portera,—No lo ha hecho ""con intención; no le pegue, está perdonado.-- ""Esta actitud me hizo desechar todo resenti- ""miento de mi alma como por encanto, y ya ""casi no sentí más el dolor. ""¡Esto se llama educar!"" Sí, esto se llama educar, esto se llama formar el corazon de los hijos; esto se llama amarlos de veras; esto se llama propender á su felicidad presente y futura. ""LA PERLA"" FABRICA DE BIZCOCHOS Y DULCES . . . .",el escu rriendose veloz como una golondrina aterrado vino hacia nosotros y mi madre le detuvo y cuando yo esperaba que me vengase le puso la mano sobre la cabeza le abrazo para defen derlo diciendole a la portera no lo ha hecho con intencion no le pegue esta perdonado esta actitud me hizo desechar todo resenti miento de mi alma como por encanto y ya casi no senti mas el dolor esto se llama educar si esto se llama educar esto se llama formar el corazon de los hijos esto se llama amarlos de veras esto se llama propender a su felicidad presente y futura la perla fabrica de bizcochos y dulces,113,3,1,2,0.017699115044247787,positiva,alma; encanto; felicidad,dolor
filipinas_000458,filipinas,458,"Plaza de Santa Cruz, núms. 96 y 98 Viejos, ya se ve, estáis débiles, porque el tiempo os ha gastado; más no os desespereis.",plaza de santa cruz nums 96 y 98 viejos ya se ve estais debiles porque el tiempo os ha gastado mas no os desespereis,24,0,1,-1,-0.041666666666666664,negativa,,debiles
filipinas_000459,filipinas,459,"Los químicos acaban de descubrir un alimento el más nutritivo, conservativo y reconstituyente de cuantos se conocen hoy día.",los quimicos acaban de descubrir un alimento el mas nutritivo conservativo y reconstituyente de cuantos se conocen hoy dia,19,0,0,0,0.0,neutra,,
filipinas_000460,filipinas,460,"Son los, célebres bizcochos de LA FORTUNA.",son los celebres bizcochos de la fortuna,7,0,0,0,0.0,neutra,,
filipinas_000461,filipinas,461,"FILIPINAS SEMANARIO ILUSTRADO DE CIENCIAS, LITERATURA, BELLAS ARTES, MEDICINAS CASERAS, HIGIENE Y CONOCIMIENTOS UTILES A LA VIDA PRACTICA.",filipinas semanario ilustrado de ciencias literatura bellas artes medicinas caseras higiene y conocimientos utiles a la vida practica,18,5,0,5,0.2777777777777778,positiva,bellas; ciencias; ilustrado; utiles; vida,
filipinas_000462,filipinas,462,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabia edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer la mujer sabia edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34,1,0,1,0.029411764705882353,positiva,sabia,
filipinas_000465,filipinas,465,"SALE Á LUZ LOS DÍAS 8. 15, 22 Y FIN DE CADA MES.",sale a luz los dias 8 15 22 y fin de cada mes,13,1,0,1,0.07692307692307693,positiva,luz,
filipinas_000466,filipinas,466,"Directora, CONSTANCIA POBLETE—Tel., 934—DIRECCIÓN TELEGRAFICA: 'FILIPINAS'—Admra., FRANCISCA GESMUNDO Precios de subscripción: P0.30 al mes en Manila y P1.20 trimestre en provincias.",directora constancia poblete tel 934 direccion telegrafica filipinas admra francisca gesmundo precios de subscripcion p0 30 al mes en manila y p1 20 trimestre en provincias,26,0,0,0,0.0,neutra,,
filipinas_000467,filipinas,467,Extrangero P5.00 semestre.,extrangero p5 00 semestre,4,0,0,0,0.0,neutra,,
filipinas_000469,filipinas,469,Números Sueltos 0'20 céntimos.,numeros sueltos 0 20 centimos,5,0,0,0,0.0,neutra,,
filipinas_000472,filipinas,472,"F., Domingo, 31 de Octubre de 1909.",f domingo 31 de octubre de 1909,7,0,0,0,0.0,neutra,,
filipinas_000474,filipinas,474,"EL TRABAJO DIGNIFICA A LA MUJER LA MUJER TRABAJADORA ES UN AMULETO CONTRA LA MISERIA No os avergonzeis jamás del trabajo, queridas compatriotas nuestras.",el trabajo dignifica a la mujer la mujer trabajadora es un amuleto contra la miseria no os avergonzeis jamas del trabajo queridas compatriotas nuestras,24,0,1,-1,-0.041666666666666664,negativa,,miseria
