sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras
heraldo_001052,heraldo,1052,"Con la paja de sus hojas se fabrican esteras, sombreros, cestas y escobas, y de ellas se exportan todos los años para Europa grandes cantidades para fabricar magníficos sombreros, su valor y el de los sombreros y otros artículos fabricados con dicha paja, llega a importar 116,500 libras esterlinas al año.",con la paja de sus hojas se fabrican esteras sombreros cestas y escobas y de ellas se exportan todos los anos para europa grandes cantidades para fabricar magnificos sombreros su valor y el de los sombreros y otros articulos fabricados con dicha paja llega a importar 116 500 libras esterlinas al ano,52
heraldo_001053,heraldo,1053,También se extrae de tan aprovechable árbol una cera que se emplea en la fabricación de velas.,tambien se extrae de tan aprovechable arbol una cera que se emplea en la fabricacion de velas,17
heraldo_001055,heraldo,1055,PRECIO DEL PLATINO.,precio del platino,3
heraldo_001056,heraldo,1056,"Colombia, que es el único país del mundo que tiene verdadero mercado de platino, as como la casi exclusiva producción de las esmeradas, obtiene en la actualidad importantes ingresos por la venta de aquel metal.",colombia que es el unico pais del mundo que tiene verdadero mercado de platino as como la casi exclusiva produccion de las esmeradas obtiene en la actualidad importantes ingresos por la venta de aquel metal,35
heraldo_001057,heraldo,1057,"Una vez cerrado el mercado ruso, el platino ha subido mucho sus precios, al punto de que hoy se pagan quinientos dólares por la onza.",una vez cerrado el mercado ruso el platino ha subido mucho sus precios al punto de que hoy se pagan quinientos dolares por la onza,25
heraldo_001058,heraldo,1058,EL PATO Es un animal extraordinariamente refractario a la tuberculosis.,el pato es un animal extraordinariamente refractario a la tuberculosis,10
heraldo_001059,heraldo,1059,Con sus sueros se hacen grandes experimentos actualmente.,con sus sueros se hacen grandes experimentos actualmente,8
heraldo_001060,heraldo,1060,El cadáver de la Condesa de París LLEGADA A SEVILLA.—SALIDA PARA GIBRALTAR.,el cadaver de la condesa de paris llegada a sevilla salida para gibraltar,13
heraldo_001061,heraldo,1061,"Sevilla.—En tren especial llegó a ésta el cadáver de la condesa de París, acompañado por el infante D.",sevilla en tren especial llego a esta el cadaver de la condesa de paris acompanado por el infante d,19
heraldo_001062,heraldo,1062,Carlos duque de Montpensier y príncipe Amadeo de Saboya.,carlos duque de montpensier y principe amadeo de saboya,9
heraldo_001063,heraldo,1063,"En la estación esperaban la llegada del fúnebre convoy las autoridades civiles, militares y eclesiásticas.",en la estacion esperaban la llegada del funebre convoy las autoridades civiles militares y eclesiasticas,15
heraldo_001064,heraldo,1064,"Las tropas, que cubrieron la carrera, rindieron al cadaver los honores de infanta de España.",las tropas que cubrieron la carrera rindieron al cadaver los honores de infanta de espana,15
heraldo_001065,heraldo,1065,"El féretro fué conducido desde la estación en un armón de artillería y sobre él se colocaron, arrolladas, las banderas francesa y española.",el feretro fue conducido desde la estacion en un armon de artilleria y sobre el se colocaron arrolladas las banderas francesa y espanola,23
heraldo_001066,heraldo,1066,"A bordo del cañonero ""María de Molina"", fué conducido el cadaver de la condesa de París a Gibraltar.",a bordo del canonero maria de molina fue conducido el cadaver de la condesa de paris a gibraltar,18
heraldo_001067,heraldo,1067,Un enorme gentío presenció el paso del fúnebre cortejo.,un enorme gentio presencio el paso del funebre cortejo,9
heraldo_001068,heraldo,1068,"PLUMAZO Se están exhibiendo en revistas flamantes, unos escritores muy originales.",plumazo se estan exhibiendo en revistas flamantes unos escritores muy originales,11
heraldo_001069,heraldo,1069,"¡Y como se expresan! Sin cabeza ni pies, sin pies ni cabeza.",y como se expresan sin cabeza ni pies sin pies ni cabeza,12
heraldo_001070,heraldo,1070,"Tutti revolutum y sin hilación, es un maremagum de......... erudición.",tutti revolutum y sin hilacion es un maremagum de erudicion,10
heraldo_001071,heraldo,1071,"Con frases exóticas matiza el two-steps, y dando saltitos, y vuelve otra vez, a lo que dejara, sin tino después, lo arroja, lo tira, lo vuelve a coger, jugando cual niños, nos tiene, ya ves, leyendo bobadas con mucho interés.",con frases exoticas matiza el two steps y dando saltitos y vuelve otra vez a lo que dejara sin tino despues lo arroja lo tira lo vuelve a coger jugando cual ninos nos tiene ya ves leyendo bobadas con mucho interes,41
heraldo_001072,heraldo,1072,"Pues gracia.... la tiene; negarlo ¿por qué? el arte moderno que bella mujer ha puesto en la liza, y que viene adquiriendo prestigio, siquier, por lo raro y nuevo su modo de ver.",pues gracia la tiene negarlo por que el arte moderno que bella mujer ha puesto en la liza y que viene adquiriendo prestigio siquier por lo raro y nuevo su modo de ver,33
heraldo_001073,heraldo,1073,"Bellos disparates con gracia y con chic, valen más a veces que sabio. decir.",bellos disparates con gracia y con chic valen mas a veces que sabio decir,14
heraldo_001074,heraldo,1074,"Bien lo dijo Esopo, preciso es reir: el arco tirante no puede existir.",bien lo dijo esopo preciso es reir el arco tirante no puede existir,13
heraldo_001076,heraldo,1076,Ayuntamiento de Madrid HERALDO DE LA MUJER..,ayuntamiento de madrid heraldo de la mujer,7
heraldo_001077,heraldo,1077,"TuCIO ICIA La Cia ¿Por qué no ha de tener nuestra novela fisonomía especial, que la distinga de la francesa, de la inglesa y aún de la genuinamente española? Si la novela de un país ha de relatar con fidelidad la vida intima, el modo de ser de sus habitantes, y aún sus aspiraciones e ideales.",tucio icia la cia por que no ha de tener nuestra novela fisonomia especial que la distinga de la francesa de la inglesa y aun de la genuinamente espanola si la novela de un pais ha de relatar con fidelidad la vida intima el modo de ser de sus habitantes y aun sus aspiraciones e ideales,56
heraldo_001078,heraldo,1078,"¿Por qué la novela puertorriqueña ha de pertenecer a determinada escuela literaria, o ha de ser una mera imitación de la francesa, de la inglesa o de la rusa? ¿acaso nuestra vida y nuestras costumbres se parecen a las de esas naciones? Creemos nosotros que la novela, ante todo, debe ser escrita con verdad y no por esto defendemos en absoluto la escuela naturalista moderna: porque tenemos la convicción intima de que a la que se le da ese nombre no es de todo verdadera. como no es en absoluto talso el romanticismo.",por que la novela puertorriquena ha de pertenecer a determinada escuela literaria o ha de ser una mera imitacion de la francesa de la inglesa o de la rusa acaso nuestra vida y nuestras costumbres se parecen a las de esas naciones creemos nosotros que la novela ante todo debe ser escrita con verdad y no por esto defendemos en absoluto la escuela naturalista moderna porque tenemos la conviccion intima de que a la que se le da ese nombre no es de todo verdadera como no es en absoluto talso el romanticismo,93
heraldo_001079,heraldo,1079,"Tenemos costumbre de observar mucho, y más de una vez nos hemos convencido, de que la realidad, en muelas ocasiones, sobrepia las más inverosiniles concenciones románticas. y nunca hemos encontrado al menos en nuestras costumbres y modo de ser ese realismo descarnado que nos presenta la escuela francesa, como si el hombre fuera solo un conjunto de cieno amasado con lágrimas.",tenemos costumbre de observar mucho y mas de una vez nos hemos convencido de que la realidad en muelas ocasiones sobrepia las mas inverosiniles concenciones romanticas y nunca hemos encontrado al menos en nuestras costumbres y modo de ser ese realismo descarnado que nos presenta la escuela francesa como si el hombre fuera solo un conjunto de cieno amasado con lagrimas,61
heraldo_001080,heraldo,1080,"Pues siempre en el fondo del pantano de tolas las miserias sociales, hemos visto bailar un destello del alma humana, de esa causa primera de nuestra existencia que nos hace buscar el infinito.",pues siempre en el fondo del pantano de tolas las miserias sociales hemos visto bailar un destello del alma humana de esa causa primera de nuestra existencia que nos hace buscar el infinito,33
heraldo_001081,heraldo,1081,"Por eso no consideramos verdadera una narración en que faltando a la realidad se pinte al hombre como bestia humana solamente, o se le quiera hacer aparecer como un ser completamente puro, incapaz de ser juguete de sus pasiones y de las miserias que le rodean.",por eso no consideramos verdadera una narracion en que faltando a la realidad se pinte al hombre como bestia humana solamente o se le quiera hacer aparecer como un ser completamente puro incapaz de ser juguete de sus pasiones y de las miserias que le rodean,46
heraldo_001082,heraldo,1082,"No, el hombre, lo mismo en Puerto Rico que en París o en New Yont, ni es tan malo ni es tan bueno.",no el hombre lo mismo en puerto rico que en paris o en new yont ni es tan malo ni es tan bueno,23
heraldo_001083,heraldo,1083,"Puede haber como es natural, unos mejores que otros, pero hombres al fin, susceptibles de tener momentos de debilidad, de desaliento, de error como también de heroísmo, de grandeza y de todo lo noble y elevado.",puede haber como es natural unos mejores que otros pero hombres al fin susceptibles de tener momentos de debilidad de desaliento de error como tambien de heroismo de grandeza y de todo lo noble y elevado,36
heraldo_001084,heraldo,1084,"Tratar de falsear el carácter general de la raza, es incurrir en un crimen de lesa verdad, y separarse de las tendencias modernas que nos llevan a copiar la naturaleza tal cual ella es, lo mismo con el pincel del artista que con la pluma del escritor.",tratar de falsear el caracter general de la raza es incurrir en un crimen de lesa verdad y separarse de las tendencias modernas que nos llevan a copiar la naturaleza tal cual ella es lo mismo con el pincel del artista que con la pluma del escritor,47
heraldo_001085,heraldo,1085,"Por eso los autores puertorriqueños al proponerse dar impulso a ese género literario tan bello. tan completo y tan útil, que eleva e instruye, que inspira y hace concebir grandes ideales a una sociedad que expone las aspiraciones políticas, su amor al progreso, sus tendencias morales y su estado de cultura, deben desentenderse de toda influencia exterior, y escribir, pintar libremente nuestras costumbres y nuestra esplendida naturaleza. ropical, atendiendo el a las regias del arte, y a la realización de la bellera, que es el fin que debe proponerse todo literato como también a la esposición de la verdada ya senalar las lagas sociales que corroer nuestro organismo, al gual que conre a cada pueblo del planera Esto es lo regional que creemos debe de tener nuestra novela, no pintando las sandeces de nuestras personas ineducadas, pues eso nada enseña: sino lo genialmente nuestro, siempre que envuelva alguna aspiración un progreso positivo, una vitus digna de imitar, o un vicio que deba corregirse.",por eso los autores puertorriquenos al proponerse dar impulso a ese genero literario tan bello tan completo y tan util que eleva e instruye que inspira y hace concebir grandes ideales a una sociedad que expone las aspiraciones politicas su amor al progreso sus tendencias morales y su estado de cultura deben desentenderse de toda influencia exterior y escribir pintar libremente nuestras costumbres y nuestra esplendida naturaleza ropical atendiendo el a las regias del arte y a la realizacion de la bellera que es el fin que debe proponerse todo literato como tambien a la esposicion de la verdada ya senalar las lagas sociales que corroer nuestro organismo al gual que conre a cada pueblo del planera esto es lo regional que creemos debe de tener nuestra novela no pintando las sandeces de nuestras personas ineducadas pues eso nada ensena sino lo genialmente nuestro siempre que envuelva alguna aspiracion un progreso positivo una vitus digna de imitar o un vicio que deba corregirse,163
