sentence_id,documento,orden_frase,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_000944,femina,944,Tómame ahora que aún es temprano y que llevo dalias nuevas en la mano.,tomame ahora que aun es temprano y que llevo dalias nuevas en la mano,14,0,0,0,0.0,neutra,,
femina_000945,femina,945,Tómame ahora que aún es sombría esta taciturna cabellera mía.,tomame ahora que aun es sombria esta taciturna cabellera mia,10,0,0,0,0.0,neutra,,
femina_000946,femina,946,"Ahora que tengo la carne olorosa, y los ojos limpios y la piel de rosa.",ahora que tengo la carne olorosa y los ojos limpios y la piel de rosa,15,0,0,0,0.0,neutra,,
femina_000947,femina,947,Ahora que calza mi planta ligera la sandalia viva de la primavera.,ahora que calza mi planta ligera la sandalia viva de la primavera,12,0,0,0,0.0,neutra,,
femina_000948,femina,948,Ahora que en mis labios repica la risa como una campana sacudida á prisa.,ahora que en mis labios repica la risa como una campana sacudida a prisa,14,0,0,0,0.0,neutra,,
femina_000950,femina,950,"¡Ah, vo sé que ya nada de eso mas tarde tendré! Que entonces inútil será tu deseo. como ofrenda puesta sobre un mausoleo.",ah vo se que ya nada de eso mas tarde tendre que entonces inutil sera tu deseo como ofrenda puesta sobre un mausoleo,23,0,0,0,0.0,neutra,,
femina_000951,femina,951,"Tómame ahora que aún es temprano y que tengo rica de nardos la mano! Hoy, y no mas tarde.",tomame ahora que aun es temprano y que tengo rica de nardos la mano hoy y no mas tarde,19,0,0,0,0.0,neutra,,
femina_000952,femina,952,Antes que anochezca y se vuelva mustia la corola fresca.,antes que anochezca y se vuelva mustia la corola fresca,10,0,0,0,0.0,neutra,,
femina_000953,femina,953,"Hoy, y no mañana.",hoy y no manana,4,0,0,0,0.0,neutra,,
femina_000954,femina,954,"¡Oh, amante! no ves que la enredadera crecerá ciprés ¿Sueño? ¡Beso que ha mordido mi carne y mi boca con su mordedura que hasta el alma toca! ¡Beso que me sorbe lentamente vida. como una incurable y ardorosa herida! Fuego que me quema sin mostrar la llama que á todas horas por mas fuego clama! Fué una boca bruja o un labio hechizado el que con su beso mi alma ha llagado? Fué en sueño o vígilia que hasta mí llegó el que entre sus labios mi alma estruión Calzaré sandalias de bronce e iré A donde esté el mago que cura me de.",oh amante no ves que la enredadera crecera cipres sueno beso que ha mordido mi carne y mi boca con su mordedura que hasta el alma toca beso que me sorbe lentamente vida como una incurable y ardorosa herida fuego que me quema sin mostrar la llama que a todas horas por mas fuego clama fue una boca bruja o un labio hechizado el que con su beso mi alma ha llagado fue en sueno o vigilia que hasta mi llego el que entre sus labios mi alma estruion calzare sandalias de bronce e ire a donde este el mago que cura me de,104,4,2,2,0.019230769230769232,positiva,alma; vida,herida; mordido
femina_000955,femina,955,"¡Secadme esta llaga, vendadme esta herida que por ella en fuga se me va la vida! JUANA DE IBARBUROU. (Uruguaya.",secadme esta llaga vendadme esta herida que por ella en fuga se me va la vida juana de ibarburou uruguaya,20,1,1,0,0.0,neutra,vida,herida
femina_000956,femina,956,Fémina Página 6 Como Bos quas Manas.,femina pagina 6 como bos quas manas,7,0,0,0,0.0,neutra,,
femina_000957,femina,957,"Como en los viejos días de mi romanticismo agudo, como cuando era buen colegial, el surtidor que llevo del alma en el abismo soltó en la noche toda su amargura y su sal.",como en los viejos dias de mi romanticismo agudo como cuando era buen colegial el surtidor que llevo del alma en el abismo solto en la noche toda su amargura y su sal,33,1,0,1,0.030303030303030304,positiva,alma,
femina_000958,femina,958,"Sellaron esas lágrimas la eterna despedida de la esperanza loca al juvenil ardor y su misericordia cayó sobre mi vida cual lluvia veraniega sobre un jardin en lor, Era digna la amada de ese don de mi llanto? Vertió su boca púdica el musical encanto de una definitiva palabra de pasar.....",sellaron esas lagrimas la eterna despedida de la esperanza loca al juvenil ardor y su misericordia cayo sobre mi vida cual lluvia veraniega sobre un jardin en lor era digna la amada de ese don de mi llanto vertio su boca pudica el musical encanto de una definitiva palabra de pasar,51,5,2,3,0.058823529411764705,positiva,amada; digna; encanto; esperanza; vida,lagrimas; llanto
femina_000959,femina,959,Como esas aguas mansas que corren en la umbría de los bosques la vena de mi lloro corría bajo la indiferencia del esplendor lunar José de J.,como esas aguas mansas que corren en la umbria de los bosques la vena de mi lloro corria bajo la indiferencia del esplendor lunar jose de j,27,0,0,0,0.0,neutra,,
femina_000960,femina,960,Núñez y Domínguez.,nunez y dominguez,3,0,0,0,0.0,neutra,,
femina_000962,femina,962,Paisaje de Haina.,paisaje de haina,3,0,0,0,0.0,neutra,,
femina_000963,femina,963,"Santo Domingo, R.",santo domingo r,3,0,0,0,0.0,neutra,,
femina_000966,femina,966,"TRISTEZAS Estoy hojeando las páginas de un hermoso libro, de pronto mis labios lanzan una estrepitosa carcajada y otra, y otra mas, después........ un lágrima.",tristezas estoy hojeando las paginas de un hermoso libro de pronto mis labios lanzan una estrepitosa carcajada y otra y otra mas despues un lagrima,25,1,0,1,0.04,positiva,hermoso,
femina_000967,femina,967,"Es que la historia que leo es el trasunto fiel de mi existencia: dudas y temores, regocijos y llantos.....",es que la historia que leo es el trasunto fiel de mi existencia dudas y temores regocijos y llantos,19,0,0,0,0.0,neutra,,
femina_000968,femina,968,"Las sensaciones del amor no son otra cosa que una triste quimera de lo ideal, para apego de la vida.",las sensaciones del amor no son otra cosa que una triste quimera de lo ideal para apego de la vida,20,2,1,1,0.05,positiva,amor; vida,triste
femina_000969,femina,969,"Cadencias dulcísimas del alma, ensueños eternos de la mente, placeres infinitos del corazón la pureza es lo real.",cadencias dulcisimas del alma ensuenos eternos de la mente placeres infinitos del corazon la pureza es lo real,18,1,0,1,0.05555555555555555,positiva,alma,
femina_000970,femina,970,Tras los lampos crepusculares de la dicha viene la amargura con su cortejo fúnebre.,tras los lampos crepusculares de la dicha viene la amargura con su cortejo funebre,14,1,0,1,0.07142857142857142,positiva,dicha,
femina_000971,femina,971,"Cuany una látas veces llorando se ríe. grima de placer es una eternidad de sufrimiento! Cuantas veces esas ingratas reflexiones que punzan el alma, forman altares de embelesos en la mente...... y tras de esperanzas lisonjeras, convierten la existencia en hondo abismo.",cuany una latas veces llorando se rie grima de placer es una eternidad de sufrimiento cuantas veces esas ingratas reflexiones que punzan el alma forman altares de embelesos en la mente y tras de esperanzas lisonjeras convierten la existencia en hondo abismo,42,2,1,1,0.023809523809523808,positiva,alma; esperanzas,sufrimiento
femina_000972,femina,972,"Oh, es que la verdad es inexorable.",oh es que la verdad es inexorable,7,0,0,0,0.0,neutra,,
femina_000973,femina,973,Las fantasías no pueden turbar las realidades del espíritu.,las fantasias no pueden turbar las realidades del espiritu,9,0,0,0,0.0,neutra,,
femina_000974,femina,974,"Las auras de la desventura que son las que vienen á veces á consolar el corazón, despiertan en la mente ideales de esperanzas.",las auras de la desventura que son las que vienen a veces a consolar el corazon despiertan en la mente ideales de esperanzas,23,1,0,1,0.043478260869565216,positiva,esperanzas,
femina_000975,femina,975,La dicha y la desgracia viven juntas.,la dicha y la desgracia viven juntas,7,1,1,0,0.0,neutra,dicha,desgracia
femina_000976,femina,976,"En las canas del anciano, en las sonrisas tiernas de la infancia, en las olas que levanta el rubor, en el rostro de la inocencia, en el cáliz de los placeres, doquiera estampa sus besos la amargura.",en las canas del anciano en las sonrisas tiernas de la infancia en las olas que levanta el rubor en el rostro de la inocencia en el caliz de los placeres doquiera estampa sus besos la amargura,37,0,0,0,0.0,neutra,,
femina_000977,femina,977,"La dicha, el dolor y el desengaño, heaquí los eslabones que forman la cadena de la vida.",la dicha el dolor y el desengano heaqui los eslabones que forman la cadena de la vida,17,2,2,0,0.0,neutra,dicha; vida,cadena; dolor
femina_000978,femina,978,La duda que se opone al desenvolvimiento de las más tiernas inspiraciones mata toda felicidad en el corazón.,la duda que se opone al desenvolvimiento de las mas tiernas inspiraciones mata toda felicidad en el corazon,18,1,0,1,0.05555555555555555,positiva,felicidad,
femina_000979,femina,979,"El dolor seca la savia que forma el encanto de las almas, y el desengaño que consume las pasiones arrobadoras y rompe el botón de cuyo seno brota el inagotable néctar de amores eternos.",el dolor seca la savia que forma el encanto de las almas y el desengano que consume las pasiones arrobadoras y rompe el boton de cuyo seno brota el inagotable nectar de amores eternos,34,1,2,-1,-0.029411764705882353,negativa,encanto,dolor; pasiones
femina_000980,femina,980,"¡Oh, santa ilusión! Apenas he terminado de leer la última página de este libro y he visto toda mi vida refejada en ellas.",oh santa ilusion apenas he terminado de leer la ultima pagina de este libro y he visto toda mi vida refejada en ellas,23,1,0,1,0.043478260869565216,positiva,vida,
femina_000981,femina,981,"Parece talmente queel autor la ha vivido y se ha compenetrado Nosotras adoramos los libros de ella. porque ellos son nuestros buenos amigos, confidentes y consejeros.",parece talmente queel autor la ha vivido y se ha compenetrado nosotras adoramos los libros de ella porque ellos son nuestros buenos amigos confidentes y consejeros,26,0,0,0,0.0,neutra,,
femina_000982,femina,982,A veces en nuestra calle de amargura hemos encontrado lenitivo á nuestras penas en un buen libro.,a veces en nuestra calle de amargura hemos encontrado lenitivo a nuestras penas en un buen libro,17,0,1,-1,-0.058823529411764705,negativa,,penas
femina_000983,femina,983,"¡Oh, sublime poder del libro......",oh sublime poder del libro,5,1,0,1,0.2,positiva,sublime,
femina_000985,femina,985,María Luisa Angelis de Canino.,maria luisa angelis de canino,5,0,0,0,0.0,neutra,,
femina_000986,femina,986,Solución á la Charada No.,solucion a la charada no,5,0,0,0,0.0,neutra,,
femina_000988,femina,988,Charada No. 2.,charada no 2,3,0,0,0,0.0,neutra,,
femina_000990,femina,990,Creo que tiene Feel minero cuando mina y mira isabes por qué? por encontrar á Fe mina.,creo que tiene feel minero cuando mina y mira isabes por que por encontrar a fe mina,17,0,0,0,0.0,neutra,,
femina_000991,femina,991,"Prima dos por la grandeza según el buen entender, y tercera es un hebreo, dulce nombre de mu er.",prima dos por la grandeza segun el buen entender y tercera es un hebreo dulce nombre de mu er,19,1,0,1,0.05263157894736842,positiva,dulce,
femina_000992,femina,992,"La todo por el veriel, ostentando su belleza.",la todo por el veriel ostentando su belleza,8,1,0,1,0.125,positiva,belleza,
femina_000993,femina,993,"Y ahora lector, según veo: es verso, flor o mujer Luz.",y ahora lector segun veo es verso flor o mujer luz,11,1,0,1,0.09090909090909091,positiva,luz,
femina_000995,femina,995,Fémina Pgina 8 Asoma el alba a lo lejos y mírase en los espejos del cielo azul y del mar.,femina pgina 8 asoma el alba a lo lejos y mirase en los espejos del cielo azul y del mar,20,0,0,0,0.0,neutra,,
femina_000996,femina,996,"Emerie el sol, Mil reflejos irisan ambos espejos en un silencio de paz.",emerie el sol mil reflejos irisan ambos espejos en un silencio de paz,13,1,0,1,0.07692307692307693,positiva,paz,
femina_000997,femina,997,"La nave alijera vuela, dejando eñmera estela en mar y cielo á la par.",la nave alijera vuela dejando enmera estela en mar y cielo a la par,14,0,0,0,0.0,neutra,,
femina_000998,femina,998,Ni un solo esquife de vela las ondas hiende; ni vuela el blanco cisne ideal....,ni un solo esquife de vela las ondas hiende ni vuela el blanco cisne ideal,15,0,0,0,0.0,neutra,,
femina_000999,femina,999,Ninguna ráfaga asorda el puro ambiente.,ninguna rafaga asorda el puro ambiente,6,1,0,1,0.16666666666666666,positiva,puro,
femina_001000,femina,1000,En la borda un hombre mira.... y no más! Pensar no quiere en la horda que ajenos lares aborda como el pirata en el mar....,en la borda un hombre mira y no mas pensar no quiere en la horda que ajenos lares aborda como el pirata en el mar,25,0,0,0,0.0,neutra,,
femina_001001,femina,1001,"Con oro, púrpura y lila el sol su túnica hila; se envuelve en ella y se va.",con oro purpura y lila el sol su tunica hila se envuelve en ella y se va,17,0,0,0,0.0,neutra,,
femina_001002,femina,1002,"La costa gris se perfila; y el faro, con su pupila. intermitente y fugaz.",la costa gris se perfila y el faro con su pupila intermitente y fugaz,14,0,0,0,0.0,neutra,,
femina_001003,femina,1003,"En noche obscura es el guía y marca el rumbo á la ría, o al antepuerto del mar.",en noche obscura es el guia y marca el rumbo a la ria o al antepuerto del mar,18,0,0,0,0.0,neutra,,
